x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7
726.638,377.606,804.565,157.507,734.474,239.878,276.769,89.523,380.596,91.809,641.687,76.690,117.555,120.325
728.474,377.146,805.922,158.167,735.499,240.223,268.025,86.562,380.389,86.024,645.008,79.363,116.646,121.773
731.039,376.556,806.969,158.761,735.918,240.447,266.415,78.027,380.680,83.090,646.479,80.350,116.891,121.250
727.123,376.946,806.858,158.661,734.748,239.465,269.722,67.874,381.035,80.873,646.628,80.272,116.996,121.071
730.086,376.188,808.708,159.747,736.344,240.237,273.287,62.844,381.454,77.726,649.023,81.942,116.800,121.307
731.300,375.888,809.610,160.267,736.179,239.900,275.920,63.710,382.809,75.052,650.784,83.159,116.852,121.246
729.585,375.948,809.811,160.477,735.886,239.583,278.163,64.860,385.259,73.714,650.734,83.023,116.853,121.144
732.852,375.334,811.778,161.342,736.853,240.066,279.733,64.355,390.646,70.701,653.309,84.507,116.797,121.388
732.160,375.426,811.910,161.635,738.526,240.811,282.273,62.799,396.038,69.238,654.751,84.906,116.817,121.186
729.714,375.477,811.416,161.451,735.795,239.108,284.580,62.823,400.661,68.770,655.988,85.340,117.062,120.734
733.737,374.915,813.268,162.418,738.626,240.492,282.609,62.782,408.928,67.257,659.010,86.712,116.711,120.993
732.669,374.971,813.043,162.386,738.796,240.415,281.177,63.961,413.089,67.366,659.617,86.662,116.498,121.350
730.923,374.919,812.917,162.359,739.008,240.345,280.817,65.564,416.923,67.556,660.917,86.975,116.761,120.912
733.482,374.155,813.546,162.797,739.428,240.449,280.777,65.878,422.788,66.784,663.052,87.827,116.838,120.645
731.728,374.558,813.437,162.819,739.798,240.367,281.609,68.197,425.725,66.725,664.953,88.493,116.542,121.106
731.869,374.457,814.027,163.135,738.528,239.713,282.262,69.541,428.233,66.627,665.216,88.052,116.918,120.407
733.873,374.036,813.866,163.089,739.018,239.853,282.497,69.950,433.116,65.403,668.126,89.026,116.427,121.217
732.719,373.926,814.311,163.316,739.265,239.756,283.295,71.301,436.557,64.763,669.536,88.894,116.665,120.787
730.964,374.012,813.257,162.909,737.228,238.923,284.185,72.790,437.984,64.691,670.421,88.627,116.928,120.245
733.528,373.589,814.916,163.846,739.825,239.899,288.771,72.245,440.912,63.662,673.748,89.553,116.276,121.274
734.177,373.309,814.566,163.710,739.896,239.314,298.835,76.002,443.069,63.209,674.631,89.153,116.377,120.952
731.665,373.584,814.044,163.588,738.271,238.544,313.207,83.099,445.051,62.980,675.715,89.149,116.689,120.565
734.433,373.039,814.524,163.850,739.434,238.830,331.418,90.624,450.065,61.855,678.367,89.664,116.457,121.116
733.358,373.020,814.782,164.121,740.986,239.215,350.047,98.743,452.256,61.271,679.541,89.650,116.359,121.162
731.599,373.312,814.301,163.920,740.681,238.975,371.203,104.067,453.428,60.785,680.323,89.511,116.617,120.959
734.434,372.783,815.111,164.404,742.538,239.197,392.528,97.484,455.675,59.623,683.396,90.356,116.262,121.463
732.504,373.033,815.242,164.560,742.892,238.994,409.379,90.232,467.716,65.540,685.680,90.111,116.191,121.618
731.200,373.111,814.131,163.979,743.108,238.911,422.635,85.399,482.138,83.202,687.617,89.981,116.744,120.703
733.359,372.862,815.736,164.960,744.039,238.879,434.494,81.421,497.101,98.172,692.692,91.037,116.375,121.298
732.856,372.879,814.846,164.474,745.354,239.047,446.353,77.444,512.064,113.142,695.439,91.355,116.796,120.744
730.913,373.125,814.132,164.218,744.532,238.708,451.078,72.190,522.905,125.489,696.900,91.334,116.747,120.833
734.498,372.326,815.928,165.320,746.657,238.891,454.764,65.018,532.404,137.984,700.144,91.824,116.673,121.162
732.733,372.674,815.489,165.121,745.780,238.718,457.261,57.640,540.091,148.638,702.024,91.789,116.373,121.412
731.295,372.863,814.542,164.593,745.961,238.389,458.898,52.266,546.924,158.713,703.840,91.862,116.701,120.773
733.780,372.448,815.331,165.081,747.534,238.511,461.022,46.872,553.609,168.267,706.839,92.204,116.385,121.533
732.514,372.441,814.528,164.616,747.093,238.328,462.571,48.423,559.551,177.215,708.580,92.251,116.506,121.399
730.982,372.687,813.950,164.425,747.166,238.101,464.030,49.565,563.084,188.429,709.984,92.149,116.333,121.705
733.193,372.267,814.955,165.017,749.204,238.412,463.418,47.057,558.882,199.721,712.472,92.174,116.608,121.416
731.587,372.492,814.861,165.024,748.783,238.284,464.683,48.730,550.481,207.154,715.092,92.350,116.505,121.408
730.549,372.594,813.867,164.451,747.489,237.695,467.189,47.084,542.935,211.865,715.422,92.058,116.528,121.430
733.777,372.019,815.362,165.387,750.680,238.317,464.932,43.146,533.364,217.415,718.851,92.311,116.707,121.494
732.642,372.262,814.939,165.095,750.005,238.028,460.345,42.992,526.493,221.043,720.309,92.319,116.446,121.949
731.032,372.468,814.507,164.918,748.906,237.661,456.259,44.005,520.956,224.042,721.238,92.263,116.754,121.306
732.509,372.271,815.337,165.520,750.495,237.980,452.357,44.132,512.540,228.820,722.893,92.327,116.598,121.411
732.041,372.206,814.609,164.974,750.927,237.967,451.847,48.226,507.603,231.424,724.351,92.294,116.702,121.418
731.175,372.314,814.709,165.023,750.016,237.513,450.917,51.153,503.412,233.626,725.104,91.840,116.468,122.014
733.305,372.079,814.999,165.398,751.905,237.788,449.040,54.195,497.151,236.801,731.350,91.648,116.803,121.537
732.512,372.176,813.972,164.551,751.463,237.509,449.126,59.264,493.640,238.591,738.156,91.723,116.620,121.767
730.525,372.424,814.163,164.838,751.480,237.934,448.156,69.159,489.706,240.783,744.502,91.700,116.728,121.601
733.032,371.970,814.886,165.233,756.359,240.987,444.743,87.349,483.847,243.836,755.471,90.895,116.491,122.162
732.285,372.219,814.940,165.411,758.219,243.231,439.439,105.859,481.179,245.354,766.602,91.329,116.704,121.660
730.852,372.329,814.042,165.089,760.457,245.417,435.384,124.442,477.207,247.445,778.542,91.705,116.760,121.541
732.848,371.966,814.909,165.619,765.243,249.587,428.522,145.319,472.501,250.073,791.308,91.124,116.575,122.133
733.114,371.926,814.316,165.278,766.743,251.221,414.663,160.125,470.206,251.349,801.891,89.985,116.649,121.879
730.307,372.374,814.674,165.579,767.624,252.491,399.141,170.983,467.576,252.653,811.166,89.342,116.781,121.733
734.100,371.791,815.093,165.860,771.153,256.682,385.203,180.531,463.445,254.839,822.864,88.515,116.281,122.781
732.173,372.013,814.617,165.411,771.870,257.625,375.723,187.475,461.187,255.967,829.734,88.302,116.569,122.427
730.261,372.266,813.582,164.753,772.381,258.787,366.017,195.239,459.336,256.977,836.454,87.817,116.672,122.356
733.329,371.924,815.009,165.675,773.793,261.343,358.114,202.005,455.658,258.923,843.515,87.402,116.350,122.706
732.726,371.891,814.436,165.322,773.351,260.530,344.465,206.019,454.367,259.621,848.562,86.966,116.646,122.182
730.466,372.220,814.047,164.976,773.095,260.080,333.776,198.461,453.344,260.194,852.957,86.769,116.801,121.960
734.612,371.486,815.552,165.917,774.629,262.209,325.810,185.726,449.082,262.274,861.164,86.210,116.601,122.365
732.677,371.842,814.511,165.222,773.948,261.348,320.745,175.191,448.215,262.727,865.875,85.692,116.480,122.635
731.135,372.140,814.515,165.219,773.650,260.826,315.526,164.573,447.670,262.680,868.360,85.834,116.755,122.033
733.038,371.886,814.801,165.273,775.321,263.151,311.555,151.471,442.542,263.958,874.392,85.248,116.671,122.109
732.534,371.894,814.875,165.358,774.690,262.558,310.539,140.908,439.222,264.616,877.651,84.958,116.550,122.568
731.463,372.099,814.235,164.805,774.187,261.913,310.534,132.944,434.187,265.778,882.487,84.955,116.885,121.974
734.442,371.658,814.313,164.746,775.307,263.534,310.613,122.169,429.717,266.850,889.409,85.887,116.628,122.661
733.195,371.600,814.383,164.860,775.177,263.650,310.256,115.932,427.134,267.363,894.944,86.613,116.839,122.110
731.820,371.865,814.547,165.098,775.070,263.490,309.957,110.164,424.583,267.864,900.741,87.320,117.120,121.566
733.911,371.530,815.192,165.709,776.257,265.172,309.510,103.669,419.903,268.761,907.033,88.095,116.682,122.680
732.246,371.714,814.405,165.120,775.342,264.118,308.611,97.696,417.826,269.152,913.308,89.433,116.861,121.906
731.783,371.866,814.204,164.997,774.987,263.816,308.404,94.239,416.184,269.218,918.824,90.967,116.873,122.287
732.708,371.557,814.573,165.283,776.220,265.826,307.597,88.313,412.400,269.806,925.871,92.911,116.517,122.648
731.625,371.811,814.123,165.083,775.978,265.522,307.252,84.983,411.243,269.741,932.434,94.170,116.711,122.661
730.427,372.052,813.618,164.653,775.418,264.891,306.801,81.308,409.624,269.747,938.217,94.963,116.839,121.985
733.788,371.496,814.846,165.614,776.465,266.639,306.248,77.111,407.099,269.712,944.435,96.872,116.494,123.066
731.895,371.820,814.513,165.420,776.423,266.652,305.842,74.344,404.885,269.755,942.373,97.679,116.848,122.355
730.522,371.991,814.366,165.396,775.936,266.259,305.648,72.104,402.102,269.373,941.728,98.127,116.811,122.144
732.850,371.722,814.334,165.616,776.745,267.660,305.374,68.001,393.757,267.502,944.015,101.038,116.550,123.020
731.246,371.968,814.253,165.629,776.574,267.404,305.270,66.448,387.552,265.383,943.854,104.883,116.416,123.254
730.779,371.852,814.011,165.471,775.870,266.724,305.278,65.004,381.654,263.334,943.607,111.896,116.990,122.227
733.406,371.557,815.337,166.450,777.059,268.518,305.192,64.761,373.430,260.664,942.770,119.147,116.815,122.670
732.347,371.654,814.736,166.054,776.659,268.131,305.225,64.642,369.618,259.450,941.776,125.630,116.820,122.417
731.326,371.849,814.094,165.584,776.795,268.169,305.296,65.186,365.612,258.427,940.586,131.722,116.988,122.166
734.673,371.110,815.165,166.551,778.504,270.832,305.145,64.147,358.719,256.055,939.903,139.770,116.804,121.611
732.184,371.638,814.365,165.879,776.583,268.086,305.236,64.473,355.578,255.277,939.020,143.223,116.137,116.975
731.381,371.782,814.027,165.492,776.873,268.370,306.252,63.631,353.285,255.045,938.992,150.084,113.504,115.436
733.124,371.567,814.207,165.903,778.021,270.178,317.166,70.001,346.767,252.799,938.393,153.877,111.227,118.408
732.080,371.580,813.836,165.562,777.252,268.987,332.323,88.495,344.119,252.325,938.201,158.207,110.037,118.305
731.203,371.803,813.296,165.122,777.013,268.456,349.726,106.735,340.881,251.670,937.905,161.494,109.081,119.421
734.306,371.166,814.824,166.459,778.460,270.699,365.051,124.027,336.855,250.514,938.161,166.970,107.858,120.923
732.334,371.504,814.175,165.743,778.096,270.011,376.818,140.991,335.324,250.754,937.919,169.601,106.572,120.193
731.748,371.602,813.654,165.401,777.386,269.188,392.824,151.480,332.722,250.346,938.088,173.097,105.357,121.239
734.930,370.939,814.158,165.889,778.934,271.449,406.302,144.371,326.505,248.225,938.364,177.849,105.523,124.366
733.680,371.187,813.419,165.255,778.084,270.268,420.534,129.348,326.069,248.969,938.258,179.559,105.814,126.152
732.029,371.612,813.541,165.365,777.808,269.782,444.729,123.641,323.992,247.960,934.962,189.623,105.990,127.274
734.373,371.018,814.546,166.205,779.016,271.663,474.313,126.708,317.163,242.041,929.284,203.241,107.084,129.987
732.192,371.365,814.051,165.747,777.919,269.968,498.906,127.970,311.237,237.094,925.892,212.252,107.288,130.851
732.117,371.469,813.423,165.176,777.712,269.601,518.370,128.839,305.296,232.247,922.733,222.824,108.158,132.771
733.623,371.036,814.318,166.069,778.914,271.582,538.159,129.491,297.818,226.744,920.402,231.811,109.261,134.906
732.308,371.388,813.582,165.289,778.296,270.460,552.783,129.894,293.178,223.831,918.346,240.276,109.369,135.158
731.704,371.406,813.488,165.371,777.983,269.866,567.283,129.017,288.962,221.139,916.436,248.529,109.779,136.221
735.728,370.692,814.021,165.770,779.660,272.528,577.986,123.406,282.359,216.808,914.352,257.234,110.927,138.347
732.241,371.192,813.713,165.573,778.379,270.337,584.352,111.540,279.009,214.875,912.785,264.637,110.556,137.743
729.947,371.647,813.703,165.596,778.200,270.276,595.131,94.674,275.192,212.556,911.453,270.096,111.467,139.323
733.616,370.917,814.101,165.979,779.699,272.524,613.697,87.134,269.836,209.005,909.904,276.997,112.303,141.188
731.112,371.524,813.300,165.227,778.759,270.946,634.929,82.218,267.997,208.151,908.492,282.993,112.280,141.045
731.587,371.370,813.439,165.436,778.133,269.914,649.865,77.596,265.024,205.990,907.272,288.194,112.680,141.507
734.187,370.791,814.468,166.491,779.544,272.435,664.505,73.566,260.443,203.115,905.686,294.594,113.316,142.767
731.981,371.160,813.583,165.694,778.742,270.939,674.530,71.178,258.353,201.762,904.532,299.165,113.501,142.761
731.645,371.150,813.398,165.525,778.469,270.452,687.810,71.594,256.243,200.407,903.335,304.153,113.880,143.400
734.634,370.525,814.640,167.176,780.082,273.279,710.345,73.835,251.624,197.119,901.654,310.598,115.094,145.391
731.895,371.046,813.946,166.473,778.774,271.026,725.577,79.430,250.459,196.470,900.899,313.006,115.905,145.920
731.557,371.192,813.154,165.472,778.301,270.154,740.274,88.298,249.036,195.762,899.916,316.995,117.249,147.286
734.518,370.524,817.228,168.314,779.626,272.291,754.241,96.385,245.060,192.886,898.368,322.982,119.249,150.677
731.652,371.023,825.037,169.862,778.354,270.397,762.068,100.701,244.786,192.804,895.908,325.625,120.074,151.980
731.072,371.142,833.146,171.741,778.300,270.195,769.221,103.124,242.634,191.311,890.117,321.677,121.228,153.740
733.407,370.640,842.245,174.204,780.089,273.481,780.520,104.876,238.506,188.431,884.429,308.265,122.433,155.878
731.118,371.119,846.448,175.236,778.474,270.704,788.518,105.097,238.299,188.235,881.779,291.951,122.747,156.109
731.453,371.021,851.920,176.883,778.278,270.411,795.505,105.104,236.966,187.380,878.626,274.565,123.704,157.505
733.598,370.536,857.436,178.743,779.791,273.116,803.960,105.489,234.916,185.968,875.771,257.446,124.436,158.583
731.998,370.822,860.917,179.651,778.303,270.581,810.430,105.808,234.889,186.016,872.737,244.860,124.849,158.897
731.929,370.676,864.662,180.946,778.377,270.601,818.530,104.709,232.603,184.673,865.172,233.389,126.007,160.870
733.842,370.426,868.359,182.136,780.300,274.042,822.718,95.205,229.407,182.303,854.987,224.500,127.009,162.902
731.430,370.790,870.975,183.028,778.664,271.164,817.839,86.807,229.375,182.525,845.530,217.602,126.104,160.269
731.093,370.822,874.119,184.281,778.415,270.680,807.795,74.899,228.461,181.777,836.582,210.407,126.141,159.463
733.697,370.325,877.627,185.747,780.211,273.690,789.199,69.864,225.421,179.775,824.996,203.372,126.513,159.425
732.183,370.648,879.395,186.428,778.966,271.315,767.961,72.364,225.885,180.287,814.101,197.537,126.563,159.122
730.384,370.858,882.306,187.419,778.650,270.677,744.573,72.042,224.386,179.345,803.560,191.200,126.726,158.301
732.649,370.364,886.175,188.774,779.773,272.588,722.968,75.695,220.773,176.878,793.565,184.364,126.791,157.526
731.132,370.666,887.184,188.912,778.754,270.621,698.987,78.895,221.621,177.513,786.672,179.529,126.586,155.740
730.996,370.613,888.947,189.330,778.890,270.751,675.652,80.779,220.890,177.264,779.942,174.391,127.057,155.642
733.704,370.077,892.442,191.546,780.525,273.734,654.655,80.992,218.484,175.413,771.654,167.875,129.192,158.108
730.607,370.611,895.324,196.284,778.881,270.641,636.745,74.565,218.921,176.043,766.306,163.574,131.087,162.080
730.227,370.606,897.150,201.890,778.806,270.658,620.998,67.413,217.644,175.343,760.769,158.817,132.143,165.956
733.154,370.067,899.074,208.336,780.581,273.808,608.790,61.692,216.231,174.356,755.300,153.833,132.739,170.927
731.725,370.331,900.061,211.929,778.636,270.401,599.008,57.131,216.862,175.077,751.287,150.029,133.107,174.193
730.220,370.604,901.184,216.753,778.379,270.073,581.770,59.229,215.058,173.948,747.444,146.305,133.279,177.850
733.641,369.853,902.377,221.333,779.556,272.242,562.298,69.089,214.024,173.059,742.865,141.307,133.413,181.288
731.325,370.255,903.047,223.342,778.698,270.911,542.497,76.287,214.343,173.353,740.363,138.466,133.447,183.652
730.481,370.443,903.989,226.486,778.213,270.333,526.775,79.624,212.998,172.797,736.524,133.709,133.704,186.328
734.323,369.739,905.485,231.304,780.239,273.976,511.564,79.368,211.233,171.471,733.176,128.126,133.685,189.957
731.207,370.230,905.719,232.294,778.290,270.823,502.100,73.041,212.029,172.158,731.237,124.202,133.721,191.450
731.264,370.179,905.890,236.150,778.244,270.827,495.210,64.578,211.495,171.811,728.998,119.298,133.836,194.023
735.217,369.385,904.383,241.947,779.763,273.859,489.760,55.475,207.847,169.200,726.520,113.966,133.969,196.567
731.660,370.083,902.184,245.494,777.978,270.997,486.666,49.766,210.106,170.935,724.893,110.655,133.956,198.152
730.628,370.245,899.735,249.789,778.038,271.163,483.366,44.110,209.320,170.588,723.161,106.634,134.012,200.571
734.922,369.574,897.225,254.124,779.535,274.021,479.812,44.770,206.640,168.457,720.823,99.728,134.043,203.320
732.067,370.006,895.894,255.832,777.596,270.816,475.758,48.305,208.998,170.409,719.951,97.451,134.172,204.769
730.499,370.250,893.922,259.178,777.398,271.033,473.255,50.053,208.201,169.759,717.341,91.646,133.731,208.370
734.424,369.698,891.805,262.612,779.189,274.219,469.992,48.649,206.166,168.580,710.422,87.028,132.285,212.858
731.660,369.893,891.050,263.524,777.436,271.532,467.567,48.655,207.330,169.607,703.381,86.411,131.495,215.180
732.006,369.975,889.634,266.292,777.074,270.954,466.195,46.628,207.032,169.417,694.039,87.033,129.889,219.187
734.681,369.510,888.214,269.017,779.162,275.046,467.721,46.178,204.847,167.631,683.055,89.167,128.804,222.124
731.198,370.115,887.753,269.486,777.130,271.400,470.805,41.138,206.697,169.194,677.269,90.454,127.726,224.921
732.083,369.781,887.248,270.393,776.929,271.355,478.894,37.434,206.343,168.836,669.362,92.269,127.128,226.809
734.900,369.308,885.741,273.998,778.476,274.374,491.170,35.987,204.136,167.271,662.821,93.713,125.734,230.212
731.991,369.780,885.655,273.712,776.819,271.498,499.641,35.506,205.263,168.347,658.981,94.876,124.955,232.157
731.809,369.893,885.182,274.526,776.787,271.851,511.101,33.630,204.857,168.118,655.028,96.028,124.264,234.161
